No,PROYECTO,CATEGORIA DE DEPARTAMENTO,CATEGORIA DE MUNICIPIO,REGION,CÓDIGO DANE DEL DEPARTAMENTO,DEPARTAMENTO,CÓDIGO DANE DEL MUNICIPIO,MUNICIPIO,LOCALIDAD/TRONCAL,CANTIDAD,NOMBRE ZONA WIFI,ID ZONA WIFI,DIRECCION,LONGITUD ,LATITUD,FECHA DE APROBACION,ESTADO DE LA ZONA,ZONA INAGURADA;
86,ZONAS WIFI GRATIS PARA LA GENTE,ESP,ESP,Region Eje Cafetero - Antioquia,5,Antioquia,05001,Medellín,N/A,1,UNIDAD DEPORTIVA LA FLORESTA CALLE 47 N° 87B - 80,500101000,UNIDAD DEPORTIVA LA FLORESTA CALLE 47 N° 87B - 80,-75.604944,6.256,19/12/2016,OPERATIVA,SI;
87,ZONAS WIFI GRATIS PARA LA GENTE,ESP,ESP,Region Eje Cafetero - Antioquia,5,Antioquia,05001,Medellín,N/A,1,PARQUE LINEAL LA PRESIDENTA (SECTOR POBLADO),500106001,CR. 43A CON CLL 7D (PARQUE LA PRESIDENTA),-75.570033,6.207797,11/08/2017,OPERATIVA,SI;
88,ZONAS WIFI GRATIS PARA LA GENTE,ESP,ESP,Region Eje Cafetero - Antioquia,5,Antioquia,05001,Medellín,N/A,1,PARQUE OBRERO (BARRIO BOSTON),500106002,CALLE 59A # 39-1 (PARQUE OBRERO),-75.55638,6.251363,11/08/2017,OPERATIVA,SI;
89,ZONAS WIFI GRATIS PARA LA GENTE,ESP,ESP,Region Eje Cafetero - Antioquia,5,Antioquia,05001,Medellín,N/A,1,CIUDAD DEL RIO (BARRIO EL POBLADO),500106003,CALLE 19 # 43G - 155 (PARQUE CIUDAD DEL RIO),-75.5731,6.22222,11/08/2017,OPERATIVA,SI;
90,ZONAS WIFI GRATIS PARA LA GENTE,ESP,ESP,Region Eje Cafetero - Antioquia,5,Antioquia,05001,Medellín,N/A,1,PARQUE DE RUEDA 4SUR,500106004,PARQUE DE RUEDA 4SUR,-75.580277,6.203708,11/08/2017,OPERATIVA,SI;
91,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05467,Montebello,N/A,1,PARQUE PRINCIPAL,546706001,CALLE 20 CON CARRERA 20,-75.524455,5.945891,02/06/2017,OPERATIVA,SI;
92,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05475,Murindó,N/A,1,PARQUE PRINCIPAL,547506001,CALLE 47 CON 44,-76.81882,6.977655,25/05/2017,OPERATIVA,SI;
93,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05480,Mutatá,N/A,1,PARQUE PRINCIPAL,548006001,CL. 9 #4-1 (PARQUE PRINCIPAL MUTATÁ),-76.437072,7.245304,24/05/2017,OPERATIVA,SI;
94,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05483,Nariño,N/A,1,PARQUE PRINCIPAL,548306001,PARQUE MUNICIPIO DE NARIÑO,-75.177744,5.608467,17/05/2017,OPERATIVA,SI;
95,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05495,Nechí,N/A,1,PARQUE PRINCIPAL,549506001,CARRERA 30 CON CALLE 30,-74.774075,8.094941,25/05/2017,OPERATIVA,SI;
96,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05490,Necoclí,N/A,1,PARQUE PRINCIPAL,549006001,CARRERA 50 CON CALLE 50,-76.786802,8.424222,24/05/2017,OPERATIVA,SI;
97,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05501,Olaya,N/A,1,PARQUE PRINCIPAL,550106001,PARQUE PRINCIPAL OLAYA,-75.812352,6.628147,02/05/2017,OPERATIVA,SI;
98,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05541,Peñol,N/A,1,PARQUE PRINCIPAL,554106001,TRANSVERSAL 4 CRA 17,-75.24332,6.21679,04/05/2017,OPERATIVA,SI;
99,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05543,Peque,N/A,1,PARQUE PRINCIPAL,554306001,CALLE 10 CON CARRERA 10,-75.90897,7.021845,02/06/2017,OPERATIVA,SI;
100,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05543,Peque,N/A,1,PARQUE BARRIO LA MIRANDA,554306002,CALLE 9 NO. 13-23,-75.913174,7.021849,02/08/2017,OPERATIVA,SI;
101,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05576,Pueblorrico,N/A,1,PARQUE PRINCIPAL,557606001,CRA. 30 #30-1 (PARQUE PRINCIPAL),-75.841708,5.790991,09/05/2017,OPERATIVA,SI;
"102,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05579,Puerto Berrío,N/A,1,PARQUE PRINCIPAL,557906001,""CRA. 5, (PARQUE PRINCIPAL PUERTO BERRIO)"",-74.401864,6.489555,25/05/2017,OPERATIVA,SI";
103,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05585,Puerto Nare,N/A,1,PARQUE PRINCIPAL,558506001,PARQUE PRINCIPAL DE PUERTO NARE,-74.581652,6.187869,25/05/2017,OPERATIVA,SI;
104,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05591,Puerto Triunfo,N/A,1,PARQUE PRINCIPAL,559106001,CLL 11 CON CARRERA 10 (PARQUE PRINCIPAL),-74.640555,5.868611,25/05/2017,OPERATIVA,SI;
105,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05604,Remedios,N/A,1,PARQUE PRINCIPAL,560406001,PARQUE PRINCIPAL REMEDIOS,-74.693658,7.028019,25/05/2017,OPERATIVA,SI;
106,ZONAS WIFI GRATIS PARA LA GENTE,ESP,4,Region Eje Cafetero - Antioquia,5,Antioquia,05607,Retiro,N/A,1,PARQUE PRINCIPAL,560706001,CL. 20 #20-11 (PARQUE PRINCIPAL),-75.502667,6.057397,02/06/2017,OPERATIVA,SI;
107,ZONAS WIFI GRATIS PARA LA GENTE,ESP,1,Region Eje Cafetero - Antioquia,5,Antioquia,05615,Rionegro,N/A,1,PARQUE SAN FRANCISCO - PLAZOLETA DE LOS MÁRTIRES,561506001,CALLE 51 CON CR 48,-75.372222,6.154433,04/05/2017,OPERATIVA,SI;
108,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05628,Sabanalarga,N/A,1,PARQUE PRINCIPAL,562806001,CARRERA 20 CON CALLE 20,-75.818211,6.850431,24/05/2017,OPERATIVA,SI;
109,ZONAS WIFI GRATIS PARA LA GENTE,ESP,1,Region Eje Cafetero - Antioquia,5,Antioquia,05631,Sabaneta,N/A,1,PARQUE 77 SUR (SECTOR ESTACIÓN METRO LA ESTRELLA),563106001,CLL 77 SUR # 46D,-75.622555,6.149666,02/06/2017,OPERATIVA,SI;
110,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05642,Salgar,N/A,1,PARQUE PRINCIPAL,564206001,CARRERA 30 CON CALLE 30,-75.978975,5.963305,04/05/2017,OPERATIVA,SI;
111,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05647,San Andrés de Cuerquía,N/A,1,PARQUE PRINCIPAL,564706001,CALLE 30 #30 (PARQUE PRINCIPAL SAN ANDRES DE CUERQUIA),-75.676188,6.914969,25/05/2017,OPERATIVA,SI;
112,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05649,San Carlos,N/A,1,PARQUE PRINCIPAL,564906001,CL. 20 #19-40,-74.992158,6.188733,24/05/2017,OPERATIVA,SI;
113,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05652,San Francisco,N/A,1,PARQUE PRINCIPAL,565206001,CALLE 11 CON CARRERA 11,-75.102144,5.965124,15/05/2017,OPERATIVA,SI;
"114,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05656,San Jerónimo,N/A,1,PLACA POLIDEPORTIVA SECTOR LLANO DE AGUIRRE,565606001,""VIA VIEJA A SANTA FE, DESPUES DE PARCELACION EL HATO"",-75.739722,6.459444,26/05/2017,OPERATIVA,SI";
115,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05656,San Jerónimo,N/A,1,PARQUE PRINCIPAL,565606002,CARRERA 10 CON CALLE 10,-75.727969,6.442666,02/06/2017,OPERATIVA,SI;
116,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05658,San José de La Montaña,N/A,1,PARQUE PRINCIPAL,565806001,CALLE 20A (PARQUE PRINCIPAL),-75.682555,6.851111,24/05/2017,OPERATIVA,SI;
117,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05659,San Juan de Urabá,N/A,1,PARQUE PRINCIPAL,565906001,CARRERA 21 CON CALLE #21,-76.528325,8.760913,25/05/2017,OPERATIVA,SI;
118,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05660,San Luis,N/A,1,PARQUE PRINCIPAL,566006001,CRA. 20 #20-2 (PARQUE PRINCIPAL,-74.994555,6.042699,25/05/2017,OPERATIVA,SI;
119,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05664,San Pedro,N/A,1,PARQUE PRINCIPAL,566406001,CL. 49 #49-115,-75.555897,6.461702,24/05/2017,OPERATIVA,SI;
120,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05665,San Pedro de Uraba,N/A,1,PARQUE PRINCIPAL,566506001,PARQUE DE SAN PEDRO DE URABA,-76.382853,8.278083,24/05/2017,OPERATIVA,SI;
121,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05667,San Rafael,N/A,1,PARQUE PRINCIPAL,566706001,CL 30 #30-2,-75.028194,6.295388,25/05/2017,OPERATIVA,SI;
122,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05670,San Roque,N/A,1,PARQUE PRINCIPAL,567006001,CARRERA 20 CON CALLE 19,-75.019458,6.485022,24/05/2017,OPERATIVA,SI;
123,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05674,San Vicente,N/A,1,PARQUE PRINCIPAL,567406001,PARQUE PRINCIPAL SAN VICENTE,-75.33177,6.282657,04/05/2017,OPERATIVA,SI;
124,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05679,Santa Bárbara,N/A,1,PARQUE PRINCIPAL,567906001,CALLE 50 CON CARRERA 50,-75.567775,5.874055,25/05/2017,OPERATIVA,SI;
125,ZONAS WIFI GRATIS PARA LA GENTE,ESP,5,Region Eje Cafetero - Antioquia,5,Antioquia,05686,Santa Rosa de Osos,N/A,1,PARQUE PRINCIPAL,568606001,CL. 30A #29-50,-75.460983,6.648783,24/05/2017,OPERATIVA,SI;
126,ZONAS WIFI GRATIS PARA LA GENTE,ESP,5,Region Eje Cafetero - Antioquia,5,Antioquia,05042,Santafé de Antioquia,N/A,1,PARQUE PRINCIPAL,504206001,CALLE 9 CON CARRERA 9,-75.8275,6.555833,15/08/2017,OPERATIVA,SI;
127,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05690,Santo Domingo,N/A,1,PARQUE PRINCIPAL,569006001,CRA 16 CON CALLE 12 (PARQUE PRINCIPAL SANTO DOMINGO),-75.16448,6.471308,02/06/2017,OPERATIVA,SI;
128,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05736,Segovia,N/A,1,PARQUE PRINCIPAL,573606001,CRA. 51 #50 (PARQUE PRINCIPAL SEGOVIA),-74.701627,7.081592,24/05/2017,OPERATIVA,SI;
129,ZONAS WIFI GRATIS PARA LA GENTE,ESP,5,Region Eje Cafetero - Antioquia,5,Antioquia,05756,Sonson,N/A,1,PARQUE PRINCIPAL,575606001,CARRERA 8 CON CALLE 7,-75.310244,5.709044,24/05/2017,OPERATIVA,SI;
130,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05761,Sopetrán,N/A,1,PARQUE PRINCIPAL,576106001,CALLE 10 CON CARRERA #9,-75.742319,6.500951,04/05/2017,OPERATIVA,SI;
131,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05789,Támesis,N/A,1,PARQUE PRINCIPAL,578906001,CARRERA 10 # 10 (PARQUE PRINCIPAL,-75.712616,5.662761,02/06/2017,OPERATIVA,SI;
132,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05790,Tarazá,N/A,1,PARQUE PRINCIPAL,579006001,CRA. 34 #43-1,-75.400046,7.586318,09/05/2017,OPERATIVA,SI;
133,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05792,Tarso,N/A,1,PARQUE PRINCIPAL,579206001,CRA 20 CON CALLE 20 (PARQUE PRINCIPAL),-75.822083,5.865377,09/05/2017,OPERATIVA,SI;
134,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05809,Titiribí,N/A,1,PARQUE PRINCIPAL,580906001,CRA. 20 #21-1,-75.793677,6.06343,24/05/2017,OPERATIVA,SI;
135,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05819,Toledo,N/A,1,PARQUE PRINCIPAL,581906001,CALLE 11 CON CARRERA 10,-75.691667,7.010966,24/05/2017,OPERATIVA,SI;
136,ZONAS WIFI GRATIS PARA LA GENTE,ESP,5,Region Eje Cafetero - Antioquia,5,Antioquia,05837,Turbo,N/A,1,PARQUE PRINCIPAL,583706001,CR 16 CON CALLE 102,-76.725282,8.093781,24/05/2017,OPERATIVA,SI;
137,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05842,Uramita,N/A,1,PARQUE PRINCIPAL,584206001,VÍA PRINCIPAL PEQUE-URAMITA,-76.174581,6.899781,05/05/2017,OPERATIVA,SI;
138,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05847,Urrao,N/A,1,PARQUE PRINCIPAL,584706001,CLL 31 CON 30,-76.134224,6.316984,25/05/2017,OPERATIVA,SI;
139,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05854,Valdivia,N/A,1,PARQUE PRINCIPAL,585406001,PARQUE PRINCIPAL VALDIVIA,-75.438686,7.165039,06/05/2017,OPERATIVA,SI;
140,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05856,Valparaíso,N/A,1,PARQUE PRINCIPAL,585606001,CARRERA 10 CON CALLE 11,-75.624516,5.616144,24/05/2017,OPERATIVA,SI;
141,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05858,Vegachí,N/A,1,PARQUE PRINCIPAL,585806001,CRA. 49A CON CALLE 50 (PARQUE PRINCIPAL,-74.798598,6.771538,24/05/2017,OPERATIVA,SI;
142,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05861,Venecia,N/A,1,PARQUE PRINCIPAL,586106001,CL. 51 #51-1 A 51-11 (PARQUE PRINCIPAL),-75.733994,5.963494,04/05/2017,OPERATIVA,SI;
143,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05873,Vigía del Fuerte,N/A,1,PARQUE PRINCIPAL,587306001,CRA 3#14-50,-76.896616,6.587436,25/05/2017,OPERATIVA,SI;
144,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05885,Yalí,N/A,1,PARQUE PRINCIPAL,588506001,PARQUE PRINCIPAL YALÍ,-74.842258,6.675005,24/05/2017,OPERATIVA,SI;
145,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05887,Yarumal,N/A,1,PARQUE PRINCIPAL,588706001,CRA. 20 #19-18,-75.41725,6.962936,24/05/2017,OPERATIVA,SI;
146,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05890,Yolombó,N/A,1,PARQUE PRINCIPAL,589006001,PARQUE PRINCIPAL YOLOMBO,-75.011752,6.599238,04/05/2017,OPERATIVA,SI;
147,ZONAS WIFI GRATIS PARA LA GENTE,ESP,5,Region Eje Cafetero - Antioquia,5,Antioquia,05893,Yondó,N/A,1,PARQUE PRINCIPAL,589306001,CALLE 49 CON CARRERA 54,-73.910008,7.006966,24/05/2017,OPERATIVA,SI;
148,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Region Eje Cafetero - Antioquia,5,Antioquia,05895,Zaragoza,N/A,1,PARQUE PRINCIPAL,589506001,CARRERA 20 CON CALLE 20,-74.867986,7.492375,25/05/2017,OPERATIVA,SI;
149,ZONAS WIFI GRATIS PARA LA GENTE,4,4,Región Llano,81,Arauca,81001,Arauca,N/A,1,PARQUE GENERAL SANTANDER AVENIDA OLAYA HERRERA ENTRE CALLE 20 Y 30,8100101000,PARQUE GENERAL SANTANDER AVENIDA OLAYA HERRERA ENTRE CALLE 20 Y 30,-70.757027,7.093833,15/10/2016,OPERATIVA,SI;
"150,ZONAS WIFI GRATIS PARA LA GENTE,4,4,Región Llano,81,Arauca,81001,Arauca,N/A,1,""PARQUE DEL BARRIO PORVENIR """"CASA COMUNAL BARRIO PORVENIR"""" "",8100102001,CALLES 20 Y 19A CON CARRERAS 38 Y 38B ,-70.771972,7.078891,06/05/2017,OPERATIVA,SI";
151,ZONAS WIFI GRATIS PARA LA GENTE,4,4,Región Llano,81,Arauca,81001,Arauca,N/A,1,PARQUE DEL ARPA ,8100102002,CARRERA 11 CON CALLE 1,-70.748572,7.070672,13/05/2017,OPERATIVA,SI;
152,ZONAS WIFI GRATIS PARA LA GENTE,4,4,Región Llano,81,Arauca,81001,Arauca,N/A,1,POLIDEPORTIVO UNIÓN ,8100102003,ENTRE CALLES 24 Y 25 Y CARRERAS 13 Y 14,-70.75175,7.089222,02/06/2017,OPERATIVA,SI;
153,ZONAS WIFI GRATIS PARA LA GENTE,4,6,Región Llano,81,Arauca,81300,Fortul,N/A,1,PARQUE PRINCIPAL,8130002000,CLL 6 Y 7 KRA 25 Y 26,-71.774669,6.790125,24/10/2016,OPERATIVA,SI;
154,ZONAS WIFI GRATIS PARA LA GENTE,4,6,Región Llano,81,Arauca,81300,Fortul,N/A,1,CANCHA MÚLTIPLE B. RAMÍREZ,8130002001,CARRERA  16ª ENTRE CALLE 8 Y 9,-71.771328,6.797981,06/05/2017,OPERATIVA,SI;
155,ZONAS WIFI GRATIS PARA LA GENTE,4,6,Región Llano,81,Arauca,81300,Fortul,N/A,1,ZONA CANCHA NUEVO FORTUL,8130002002,ZONA NUEVO FORTUL,-71.761678,6.805209,10/05/2017,OPERATIVA,SI;
"156,ZONAS WIFI GRATIS PARA LA GENTE,4,6,Región Llano,81,Arauca,81300,Fortul,N/A,1,ZONA CICLO VÍA,8130002003,""CALLE 7,  ENTRE CARRERA 12  Y 14"",-71.767614,6.799783,02/06/2017,OPERATIVA,SI";
157,ZONAS WIFI GRATIS PARA LA GENTE,1,6,Región Caribe,8,Atlántico,08078,Baranoa,N/A,1,PLAZA PRINCIPAL,807804001,CARRERA 21 CON CALLE 20,-74.914267,10.796216,08/06/2017,OPERATIVA,SI;
158,ZONAS WIFI GRATIS PARA LA GENTE,1,6,Región Caribe,8,Atlántico,08078,Baranoa,N/A,1,PARQUE ESPEJO DE AGUA,807806001,CARRERA 19 NO 11- 331,-74.915111,10.802444,26/05/2017,OPERATIVA,SI;
159,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PARQUE UNIVERSAL AV MURILLO TORO ENTRE CARRERA 35 Y 37A,800101000,PARQUE UNIVERSAL AV MURILLO TORO ENTRE CARRERA 35 Y 37A,-74.787369,10.979161,15/10/2016,OPERATIVA,SI;
160,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PARQUE LOS ANDES,800104001,CLL 63 N 26 50,-74.803513,10.974981,06/04/2017,OPERATIVA,SI;
161,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PLAZA DE LA PAZ,800104002,CRA 46 CON CLL 53,-74.788949,10.987977,02/05/2017,OPERATIVA,SI;
162,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PARQUE LAS AMERICAS,800104003,CLL 64 N 49 10,-74.797906,10.993958,02/05/2017,OPERATIVA,SI;
163,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PARQUE ALMENDRA,800104004,CLL 38 N 30 14,-74.783683,10.970949,02/05/2017,OPERATIVA,SI;
164,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PARQUE SAN JOSE,800104005,CALLE 40B CON CARRERA 21,-74.789791,10.96152,02/05/2017,OPERATIVA,SI;
165,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PARQUE LOS FUNDADORES,800104006,CRA 54 N 59 64,-74.793825,10.99495,03/05/2017,OPERATIVA,SI;
166,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PARQUE LAS NIEVES,800104007,CRA 18 N 24 60,-74.780042,10.955798,03/05/2017,OPERATIVA,SI;
167,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PARQUE SANTO DOMINGO SABIO,800104008,CRA29 N 57 50,-74.80066,10.976269,03/05/2017,OPERATIVA,SI;
168,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PLAZOLETA MONUMENTO A LA BANDERA,800104009,CRA 54 N 52 258 Y CLL 58 N 54 96,-74.790671,10.993073,03/05/2017,OPERATIVA,SI;
169,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PARQUE LIMONCITO,800104010,CLL 86B N 73 69,-74.811678,11.020388,03/05/2017,OPERATIVA,SI;
170,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PARQUE TRES AVE MARIAS,800104011,CLL 81 N 69 25,-74.807481,11.015061,04/05/2017,OPERATIVA,SI;
171,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PARQUE MODELO,800104012,CLLS 52 Y 56 ENTRE CRAS 65 Y 66,-74.788567,10.998823,04/05/2017,OPERATIVA,SI;
172,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PARQUE EUGENIO MACIAS,800104013,CRA 44 N 79B 44,-74.814432,10.997812,04/05/2017,OPERATIVA,SI;
173,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PARQUE CISNEROS,800104014,CRA 68 ENTRE CRAS 64 Y 65,-74.791444,11.00112,04/05/2017,OPERATIVA,SI;
174,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PARQUE LAS CUMBRES,800104015,CLL 87 N 42E 05 BQ 11,-74.826319,10.99738,05/05/2017,OPERATIVA,SI;
"175,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PARQUE LA FLORESTA,800104016,""CLL 84 N 75B 29, CRA 75E N 84 21"",-74.8096,11.021712,05/05/2017,OPERATIVA,SI";
176,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PARQUE BETANIA,800104017,CLL 75 N 38A 05,-74.814098,10.98747,05/05/2017,OPERATIVA,SI;
177,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PARQUE EL GOLF,800104018,CALE 81 ENTRE CARRERA 59B Y 59C,-74.807458,11.010428,06/05/2017,OPERATIVA,SI;
"178,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,""PARQUE NAPOLEON SALCEDO COTES """"OLAYA"""""",800104019,CRA 30 N 70B 10,-74.809763,10.979974,06/05/2017,OPERATIVA,SI";
179,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PARQUE EL SILENCIO,800104020,CLL 73 N 26B2 27,-74.813303,10.977316,06/05/2017,OPERATIVA,SI;
180,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PARQUE LAS MERCEDES,800104021,CLL 79A Y 79B ENTRE CRAS 34 Y 35,-74.818033,10.984229,05/05/2017,OPERATIVA,SI;
181,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PARQUE EL SANTUARIO (SAN FELIPE),800104022,CLL 70B CRA 24B,-74.810635,10.972882,06/05/2017,OPERATIVA,SI;
182,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PARQUE SAGRADO CORAZON,800104023,CRA 42E N 80 140,-74.817944,10.994092,04/05/2017,OPERATIVA,SI;
183,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Caribe,8,Atlántico,08001,Barranquilla,N/A,1,PARQUE METROPOLITANO,800104024,AV CIRCUNVALAR CON MURILLO,-74.800125,10.924962,23/05/2017,OPERATIVA,SI;
